StartDate,EndDate,Duration,RecordedDate,ResponseId,Prolific ID,Consent_3,Age,Gender,Ethnicity,Education,Income,avg_learn,accuracy_pre,accuracy_post,confi_trial_pre,confi_trial_post,happy_pre_1,understanding_pre_1,Q1_pre,Q1_confi_pre_1,attention_slider_1_1,Q2_pre,Q2_confi_pre_1,Q3_pre,Q3_confi_pre_1,Q4_pre,Q4_confi_pre_1,Q5_pre,Q5_confi_pre_1,Q6_pre,Q6_confi_pre_1,Q7_pre,Q7_confi_pre_1,Q8_pre,Q8_confi_pre_1,Q9_pre,Q9_confi_pre_1,Q10_pre,Q10_confi_pre_1,confidence_1_1,Q1_post,Q1_confi_1,Q1_learn_1,Q2_post,Q2_confi_1,Q2_learn_1,Q3_post,Q3_confi_1,Q3_learn_1,Q4_post,Q4_confi_1,Q4_learn_1,Q5_post,Q5_confi_1,Q5_learn_1,Q6_post,Q6_confi_1,Q6_learn_1,Q7_post,Q7_confi_1,Q7_learn_1,Q8_post,Q8_confi_1,Q8_learn_1,Q9_post,Q9_confi_1,Q9_learn_1,Q10_post,Q10_confi_1,attention_slider_2_1,Q10_learn_1,Confidence_2_1,happy_post_1,understanding_post_1,helpful_1,attention_slider_3_1,empathetic_1,polite_1,blunt_1,confrontational_1,interest_post_1,Q279,Q280,Q281,condition
2025-12-10 18:56:18,2025-12-10 19:40:05,2626,2025-12-10 19:40:06,R_8ZL9AJ0pDedO2Z3,6764d8c9aaf6f9510d1c68a9,4,19,1,3,3,3,17,0.5,0.7,42.6,51.3,91,23,3,58,100,1,35,2,20,1,57,3,24,2,15,1,49,1,69,3,45,1,54,40,1,60,9,3,37,7,1,11,26,1,55,54,1,32,8,2,72,13,1,77,0,1,63,17,1,76,8,3,30,0,26,40,77,11,67,50,70,31,78,81,5,Told me straight up if I was completely wrong or not,How we retain the information AI gives us based on its tone.,,negative
2025-12-10 19:29:55,2025-12-10 19:57:54,1678,2025-12-10 19:57:54,R_8mlWNoaVfS7W8Cu,667dbf0273d123722d4eb347,4,19,2,2,3,4,47,0.4,0.4,44.1,46.6,66,75,2,37,100,1,54,1,79,2,43,3,45,1,44,3,34,1,31,1,38,2,36,40,2,71,40,3,41,35,1,56,61,2,36,64,3,48,43,1,47,33,3,44,46,1,36,48,1,41,43,3,46,0,53,50,50,40,7,49,1,0,92,100,53,"Not really, sounded inauthentic",emotions regarding the feedback,none,negative
2025-12-10 19:41:31,2025-12-10 20:00:50,1158,2025-12-10 20:00:51,R_6Y5NivABB18cznf,664454743b75b19c5b30bb7e,4,31,2,1,3,1,44,0.4,0.7,8.3,42.1,34,66,2,35,100,2,23,1,16,2,4,2,0,1,0,1,0,1,0,2,3,2,2,30,1,83,58,3,7,41,1,72,67,3,0,4,1,18,0,1,47,47,3,22,56,1,69,59,1,52,58,1,51,52,47,60,38,45,45,48,0,0,99,95,32,It made me want to get answers right so it'd stop being so rude.,Maybe the way feedback is delivered and perhaps people remember topics better when the feedback is given to them in a condescending manner.,"If I am correct, this is a clever idea.",negative
2025-12-10 19:52:01,2025-12-10 20:04:20,738,2025-12-10 20:04:21,R_2n2T0W4TSa9xHDs,63e546e24eee3ecb827d167b,4,24,1,1,3,3,20,0.4,0.5,31.7,34.9,11,55,3,80,100,2,28,1,75,1,21,2,25,1,17,3,22,3,6,2,27,3,16,30,1,38,26,3,35,21,1,42,29,3,34,6,3,31,21,1,36,12,2,36,41,2,24,9,1,57,22,1,16,10,9,40,18,26,29,50,24,21,34,67,10,it hasn't.,how people respond to AI feedback.,no,negative
2025-12-10 19:55:23,2025-12-10 20:07:26,722,2025-12-10 20:07:27,R_72C62Qi5UYg1N7z,66cb66d0d697092a732e6a86,4,23,2,3,4,7,47,0.5,0.2,14.4,27.2,88,15,2,14,100,3,7,2,26,1,13,1,22,2,12,3,23,1,12,2,4,1,11,30,3,27,35,1,12,25,2,34,59,2,38,35,3,28,50,3,21,75,3,56,42,1,17,66,3,19,20,2,20,0,64,40,36,49,34,51,9,9,94,78,15,AI's feedback quite discouraged me because of the way it talked. I did not want to learn more about philosophy after that.,How AI's feedback affects people's motivation to learn and mood (happiness).,,negative
2025-12-10 19:34:35,2025-12-10 20:10:51,2175,2025-12-10 20:10:51,R_7Cr0HjMHFbwgu9b,662943dabd48c9c2ae00319b,4,55,1,1,3,1,61,0.8,0.7,20.8,45.8,93,54,3,18,100,1,0,1,15,1,33,1,51,1,42,1,18,1,12,3,16,1,3,40,3,50,83,1,62,68,1,53,47,1,27,67,1,47,58,1,16,55,3,54,60,1,34,60,1,53,54,2,62,0,62,40,88,51,52,52,31,50,100,12,100,i thought the ai was actually kind of funny,AI feedback,this was a lot of fun,negative
2025-12-10 20:03:04,2025-12-10 20:13:38,634,2025-12-10 20:13:39,R_6xwmbwpj5Qh3ikV,655f94a8e52c55fdec3da167,4,40,2,3,6,6,1,0.5,0.5,25,30,64,8,3,48,100,2,9,1,86,3,19,1,50,1,12,3,9,1,0,2,11,2,6,50,1,0,5,3,44,0,1,55,0,1,86,0,1,77,0,3,10,0,3,0,0,1,11,0,2,12,0,3,5,0,0,20,66,11,13,50,4,0,61,99,0,It made me annoyed,How the tone of the AI impacts the way we learn and retain knowledge,NA,negative
2025-12-10 20:11:37,2025-12-10 20:31:03,1165,2025-12-10 20:31:03,R_7w4svLKgtkw0Pct,6859aa42284ad9606d1d2f72,4,25,1,1,4,3,83,0.4,0.1,63.7,89.9,74,85,4,91,86,3,88,2,46,1,92,2,15,3,82,2,15,1,87,1,85,2,36,90,3,90,78,1,91,77,3,93,89,3,91,92,3,83,87,3,92,73,3,93,99,2,92,71,2,87,91,2,87,58,77,90,93,93,93,96,86,91,71,74,86,25,accuracy,,negative
2025-12-10 20:11:24,2025-12-10 20:35:45,1461,2025-12-10 20:35:46,R_2whFSjcpjs3hhNF,6765e0b23439a746f96737b3,4,32,1,2,5,2,94,0.8,0.6,58.6,72.3,100,93,4,79,100,3,96,1,86,1,100,1,32,1,89,3,3,1,3,1,7,1,91,70,3,86,96,1,100,92,1,100,100,3,100,100,1,18,97,1,100,96,1,11,89,1,100,100,3,8,99,2,100,79,70,50,100,63,95,53,4,0,100,83,99,it iimproved my knowledge in philosophy,an AI application for art history,NA,negative
2025-12-10 20:31:04,2025-12-10 20:44:44,819,2025-12-10 20:44:44,R_22G5DhlCnjPEEhO,6049c5cfcc0d1af3e5118965,4,38,2,7,4,2,42,0.2,0.7,15.1,53.8,11,52,2,3,100,1,20,1,18,2,23,1,14,3,11,2,18,3,11,2,17,2,16,10,1,59,35,1,0,21,1,95,78,3,48,23,1,90,89,1,45,21,3,56,54,1,90,54,1,23,19,3,32,28,25,60,57,35,32,51,11,14,95,91,33,"Yea, has made me interested in following up my wrong answers ",My understanding of philosophy,,negative
2025-12-10 20:13:17,2025-12-10 20:57:21,2644,2025-12-10 20:57:21,R_1NWek5j1tKaf2Gd,67460cbb61e0f43f89d299dd,4,30,1,1,6,5,31,0.3,0.6,11.8,28,69,53,2,62,100,3,5,2,0,3,17,1,4,3,9,3,9,1,0,2,2,3,10,10,3,29,46,1,19,18,1,43,27,1,25,30,1,36,11,1,19,39,3,21,30,3,21,32,1,32,36,2,35,0,42,20,47,5,6,50,0,0,59,82,0,It actually made me want to care less about philosophy.,How AI feedback can deter learning,,negative
2025-12-10 20:51:34,2025-12-10 21:08:50,1036,2025-12-10 21:08:51,R_6KV4ORGmKbcxr1f,67bcc30d88ec34e969485538,4,50,2,1,4,4,9,0.5,0.5,24,38,92,46,2,25,100,1,29,1,20,3,29,1,17,1,35,1,21,1,24,2,17,2,23,40,1,87,7,1,26,3,1,44,17,3,12,2,1,49,37,1,20,3,3,22,5,3,24,7,3,75,5,3,21,2,6,50,79,39,33,51,3,4,98,98,3,"I t made me feel like a dummy, even when I was correct.",The influence of AI tone has on the mood of a use.,Interesting suvey. thank you.,negative
2025-12-10 21:06:36,2025-12-10 21:23:38,1021,2025-12-10 21:23:38,R_8Jwy0VQq04cObOe,6675f8a3d734137035382f9f,4,22,2,2,4,3,52,0.6,0.2,15.1,46.6,47,8,3,41,100,3,0,1,0,1,42,3,0,1,17,3,37,3,0,3,2,1,12,40,1,100,52,1,52,49,3,9,52,3,0,51,2,50,60,3,51,49,2,62,51,2,66,51,2,51,51,2,25,0,50,20,50,21,53,51,0,0,100,100,52,It made me a bit taken aback by how rude it came across. It influenced to not get things wrong.,How predictions influence decision making.,,negative
2025-12-10 21:18:47,2025-12-10 21:36:18,1050,2025-12-10 21:36:19,R_1qx5DH8SmrHpllN,66efa54508a57ab4d42cab20,4,31,2,1,3,1,100,0.4,0.4,14,7.2,75,24,3,89,100,1,0,1,0,3,7,2,2,3,0,3,36,1,0,2,0,1,6,20,3,0,100,2,0,100,1,21,100,3,0,100,1,24,100,1,0,100,3,0,100,3,5,100,1,22,100,2,0,100,100,10,86,15,51,51,0,3,100,98,87,"It was fun feedback, I thought that with it being almost playful that I'd be able to remember the details but I still had trouble.",The way in which we receive feedback affects our memory?,Enjoyed this,negative
2025-12-10 21:20:03,2025-12-10 21:40:24,1220,2025-12-10 21:40:24,R_1eIybd5fFlyHQWF,65d804d8c2e3eaacc37c4b7b,4,35,1,7,7,3,55,0.7,0.5,6.2,32.4,81,24,3,2,100,1,0,1,52,3,0,1,8,1,0,3,0,1,0,1,0,1,0,30,3,0,30,1,0,63,1,100,68,3,100,59,1,93,78,1,0,0,2,13,100,3,0,26,1,18,82,2,0,0,42,50,59,1,61,50,0,0,52,100,4,I wouldn't want to use that AI again because of how negative it was. It makes no sense for an AI to be negative.,how attitude would effect wanting to learn and mood throughout acquiring information,,negative
2025-12-10 21:18:21,2025-12-10 21:44:56,1595,2025-12-10 21:44:57,R_6bQotpG6SE25geQ,65d515e376d72f9184ef8a5b,4,51,2,2,4,2,18,0.6,0.5,50.7,19,48,92,4,0,100,3,98,1,80,1,41,1,29,1,47,3,19,3,54,2,48,1,91,10,2,9,8,1,10,11,2,7,8,3,11,6,1,26,18,1,38,30,1,9,14,1,9,8,3,38,36,2,33,27,44,10,78,51,100,24,32,43,63,69,70,i like because of conveniene,thoughts,no,negative
2025-12-10 21:19:30,2025-12-10 21:46:01,1590,2025-12-10 21:46:02,R_82A20Wm50OeT5ol,5f55285b17b4c28c24feeed4,4,78,1,1,5,2,17,0.5,0.7,9.7,20,35,79,2,10,100,3,14,1,10,1,13,3,11,3,9,3,9,3,7,1,7,1,7,20,1,21,17,3,46,24,2,15,14,1,27,19,1,8,25,1,8,4,2,12,8,1,17,14,1,38,26,1,8,18,23,30,31,47,5,48,1,2,88,84,51,Not at all,Don't know,No,negative
2025-12-10 21:00:08,2025-12-10 21:59:57,3589,2025-12-10 21:59:58,R_7sd8KQmg1yuRmRb,67d1f22e4a4e2154f7069121,4,38,1,1,5,5,68,0.6,0.8,54.9,67.9,80,56,3,86,100,2,17,2,45,1,100,1,77,1,11,3,11,1,66,2,72,1,64,60,1,82,81,3,46,62,1,39,62,1,99,39,1,84,79,1,96,74,1,63,56,1,96,80,1,51,74,2,23,0,70,70,72,42,84,51,18,12,95,81,32,"It made me very conscious about my mistakes, which sometimes led me to remember the correct answer more clearly than if it merely stated the correct answer. However, the confrontational nature of its engagement made me a little uninterested in the answers. ",I think you are testing how AI responses can influence users' eagerness to learn.,,negative
2025-12-11 04:51:54,2025-12-11 05:01:05,550,2025-12-11 05:01:05,R_8lubqZr0nz4oSTl,634d7213a4ecd799f4c14726,4,35,1,1,3,4,1,0.3,0.1,1.3,0.5,67,40,4,2,100,1,2,1,0,1,7,2,2,3,0,2,0,2,0,1,0,2,0,10,2,0,2,2,0,0,2,0,1,2,0,0,2,0,0,3,0,2,3,0,2,1,0,0,2,0,3,2,5,0,0,0,65,5,9,49,0,0,100,98,0,No,Response to AI,no,negative
2025-12-11 04:48:17,2025-12-11 05:01:50,813,2025-12-11 05:01:50,R_8dZGEvuLlpumvy9,5cc1663d56214200010e1ca6,4,28,2,1,3,7,0,0.7,0.3,4.2,5.8,50,16,3,5,100,3,0,1,0,1,12,2,0,1,0,3,25,1,0,2,0,1,0,60,2,6,0,3,9,0,1,4,0,3,12,0,1,0,0,3,9,0,2,18,0,3,0,0,1,0,0,3,0,0,0,20,48,5,31,50,0,0,100,79,0,No influence from AI assistant's feedback.,If we remembered what AI had told us.,.,negative
2025-12-11 04:49:24,2025-12-11 05:02:58,813,2025-12-11 05:02:58,R_22V2KofyxrSksIs,6002f4da172c9b336a44d2c0,4,37,2,1,3,4,15,0.5,0.2,8.1,22.6,58,31,3,36,100,1,0,1,11,1,5,2,0,1,0,3,29,1,0,2,0,2,0,50,3,71,33,3,7,20,3,10,12,3,33,3,1,33,10,1,13,9,3,11,12,2,15,14,3,16,21,2,17,0,18,30,37,0,0,50,0,0,100,99,0,"Nothing, I found it rude. I was disinterested in learning from it","Reaction to negative feedback, and if that makes you more likely to learn?",N/A,negative
2025-12-11 04:48:20,2025-12-11 05:03:03,882,2025-12-11 05:03:04,R_2EYGj4L5ZATpni3,5fc1453b3582c11583752a29,4,42,2,1,5,5,1,0.5,0.8,0,3.4,65,20,3,0,100,3,0,2,0,1,0,3,0,3,0,3,0,1,0,2,0,1,0,0,1,27,8,1,7,0,1,0,0,1,0,0,1,0,0,1,0,0,3,0,0,1,0,5,1,0,0,2,0,0,0,10,60,0,0,52,0,0,100,77,6,It made me think that I am too thick to study philosophy!,How negative feedback influences willingness to learn and self confidence,My brain hurts,negative
2025-12-11 04:50:51,2025-12-11 05:03:39,767,2025-12-11 05:03:40,R_2YP6UXjZmpzBMGp,5f4f75e0a8de8e02d2c8c8c9,4,46,2,1,3,7,0,0.2,0.3,0,0,62,0,2,0,100,2,0,2,0,3,0,1,0,3,0,3,0,1,0,2,0,3,0,10,3,0,0,3,0,0,1,0,0,2,0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,1,0,0,0,10,72,0,0,51,0,0,100,86,13,It hasn't,How I would feel after failure and blunt feedback on that failure,,negative
2025-12-11 04:53:01,2025-12-11 05:05:30,748,2025-12-11 05:05:30,R_8xAg0dlZu9vBNok,67d0647157996203f3da1743,4,50,1,1,5,5,16,0.6,0.5,12.1,36.5,64,17,3,25,100,3,7,1,16,1,9,1,6,3,14,3,23,3,8,1,6,3,7,50,2,72,28,3,34,10,1,25,15,1,22,28,1,35,20,1,31,10,3,43,8,1,28,10,3,45,12,3,30,21,15,50,62,21,9,50,9,13,82,77,6,none,how negative ai impacts learning,,negative
2025-12-11 04:51:15,2025-12-11 05:06:00,884,2025-12-11 05:06:00,R_2ikglo1eAyHH7T4,66cde12da4d4980e9b1e0556,4,46,2,1,5,3,45,0.7,0.4,37.7,43.3,71,43,3,27,100,3,35,1,100,1,44,1,5,1,25,3,53,3,14,2,23,1,51,30,3,100,52,3,20,70,1,100,40,3,14,20,1,19,28,1,82,44,2,46,40,1,11,53,3,19,47,3,22,0,52,20,54,16,21,48,2,2,100,100,19,"it did not influence me but the feedback was given in a rude, patronising way",feelings and confidence in answers based upon the way feedback is presented?,no,negative
2025-12-11 04:52:27,2025-12-11 05:06:24,836,2025-12-11 05:06:24,R_2Pn2KF64zddcQDr,664361f5205858f7e60f136b,4,36,1,1,5,4,13,0.7,0.5,30.1,31.3,73,32,3,23,100,2,64,1,53,1,50,3,18,1,3,1,18,2,7,1,5,1,60,50,1,40,6,1,11,11,2,45,7,1,57,9,2,23,28,2,11,9,2,11,27,1,28,12,1,48,14,3,39,0,7,40,54,42,15,54,0,0,97,78,21,not really - even the explanation weren't clear,ai's affect on motivation to learn,none,negative
2025-12-11 04:53:46,2025-12-11 05:06:41,775,2025-12-11 05:06:42,R_2HtVuAmo8BTtCNP,67190ffa683411ef4c4ec28e,4,35,2,1,4,4,0,0.4,0.4,1.3,0.2,86,13,4,0,100,3,0,1,6,2,2,1,0,3,0,3,5,1,0,2,0,3,0,50,1,0,0,1,0,0,3,0,0,3,0,0,3,0,0,1,0,0,3,2,0,1,0,0,3,0,0,2,0,0,0,10,29,0,8,49,0,0,90,100,0,It hasn't really - it pissed me off by being blunt and rude,Affect of mood based on AI responses,None,negative
2025-12-11 04:53:45,2025-12-11 05:07:01,796,2025-12-11 05:07:01,R_2L57mDENKR03MQj,6659ed0c83328ed788a7cf65,4,29,2,1,3,4,80,0.7,0.5,71.9,88.2,88,76,4,63,100,3,85,1,75,1,88,1,51,1,53,3,75,3,53,1,86,1,90,70,3,89,82,3,96,93,1,100,100,3,72,74,1,100,71,3,88,88,1,84,64,1,90,79,1,98,100,3,65,0,52,50,91,51,12,51,0,0,100,100,70,It irritated me with the rude tone it used and was patronising - it made me want to get the answers right even more than I already did,How we respond to critical and rude tone form AI and if it improves performance or undermines it,No,negative
2025-12-11 04:50:48,2025-12-11 05:07:28,999,2025-12-11 05:07:28,R_2TvQeP8Tv5bBKzT,63117718025bf2d9641bbb33,4,31,1,1,4,1,10,0.5,0.6,41.5,63.6,73,58,3,72,100,3,26,1,15,1,66,2,28,3,28,3,64,3,7,2,47,1,62,30,3,65,22,1,64,22,1,34,0,3,36,0,1,73,0,1,74,5,2,61,19,1,80,15,1,75,11,3,74,7,2,40,73,42,25,48,10,0,78,58,3,I don't think it did,If AI generated feedback with a certain tone would effect learning,,negative
2025-12-11 04:52:36,2025-12-11 05:07:31,895,2025-12-11 05:07:32,R_22DXCFUDSlns1ft,6773db1ad1a1b3a1a3712e22,4,42,2,1,4,6,1,0.4,0.6,16.5,4.8,49,24,2,8,100,1,15,1,58,1,23,1,5,3,16,3,13,3,3,2,4,1,20,10,1,0,0,3,6,0,1,18,0,3,2,0,1,2,0,2,6,0,1,9,5,1,0,0,1,0,0,2,5,0,2,10,20,0,0,50,0,0,100,82,0,it's made me less likely to want to study philisophy,how feedback impacts our mood and willingness to learn,,negative
2025-12-11 04:49:59,2025-12-11 05:07:38,1058,2025-12-11 05:07:38,R_2qxwrBOU7kDutT4,6766b3f2976f31a2da5baf8f,4,38,1,3,5,5,76,0.6,0.8,76.7,76.7,75,82,3,96,100,1,28,1,100,1,93,1,95,3,95,3,91,1,46,2,69,1,54,70,1,84,76,1,47,70,1,95,83,1,91,80,1,91,78,3,23,67,1,91,78,1,94,81,1,90,74,2,61,0,74,50,82,69,88,52,39,38,85,61,65,To read more,Knowledge of philosophy and AI interaction,,negative
2025-12-11 04:55:50,2025-12-11 05:09:08,797,2025-12-11 05:09:09,R_2MYIQYYyTon2ayd,677d3fbfbb2df9271e66b263,4,26,2,1,3,3,41,0.6,0.6,7.2,36.5,66,49,3,4,100,2,0,1,0,1,0,1,50,3,0,3,0,1,0,2,18,1,0,30,1,18,34,2,9,65,1,77,51,3,60,29,1,77,67,1,82,44,1,0,21,3,25,41,1,17,47,3,0,0,10,20,46,53,23,48,0,0,100,91,12,I feel like it made me more cautious about getting answers wrong because it berated me for doing so. I was more nervous answering the questions.,How people would learn with a soft approach vs a blunt one.,,negative
2025-12-11 04:58:07,2025-12-11 05:09:53,706,2025-12-11 05:09:54,R_2RiwUhD8EA8Fpeh,676574e0a2caa752387f1b1c,4,45,1,1,4,5,54,0.5,0.3,45.6,54.9,81,50,2,50,100,2,50,1,54,2,37,1,40,1,38,3,78,3,25,1,35,1,49,30,3,83,64,3,40,45,1,79,63,1,26,27,1,49,51,3,40,44,3,74,61,3,40,52,3,67,75,2,51,51,53,40,77,43,8,51,3,3,98,85,44,"It was very blunt and combatative, bit overall i've ignored it",Perception to feedback of AI,,negative
2025-12-11 04:52:58,2025-12-11 05:10:27,1048,2025-12-11 05:10:27,R_8JaXpafpTm8gqkR,6658b3d15669d166e3c15634,4,43,2,1,4,2,1,0.2,0.3,1.1,2.3,25,25,3,3,100,2,0,2,3,2,0,2,0,3,0,3,3,1,2,2,0,2,0,10,1,0,0,2,8,2,1,2,0,3,0,0,3,3,0,3,0,0,3,0,0,2,0,10,3,5,0,1,5,0,2,0,21,11,14,49,0,0,99,100,0,None i found it rude and abrasive it was very harsh,how I feel towards AI,no it was fine,negative
2025-12-11 04:54:28,2025-12-11 05:11:02,993,2025-12-11 05:11:03,R_6PY70aM8JH3xHEC,66b0a68cacc8657f27641cb8,4,38,2,1,3,2,51,0.4,0.8,21.4,83.2,66,57,4,39,100,3,0,1,52,2,0,1,51,2,32,3,40,1,0,2,0,3,0,20,1,100,83,3,80,13,1,100,51,1,100,34,1,100,75,1,61,41,1,64,51,1,100,89,1,100,51,2,27,0,24,80,68,67,39,50,0,0,100,100,15,"It was rude and blunt, but it did have a way of making certain information stick in my mind",How politeness versus rudeness in feedback affects learning and/or memory,,negative
2025-12-11 04:56:56,2025-12-11 05:12:37,940,2025-12-11 05:12:37,R_2uCDau8d0BnuUiU,66edc72a30ec9b38153f1b50,4,51,2,1,3,3,16,0.6,0.5,0.4,8.7,39,10,3,0,100,2,0,1,4,1,0,3,0,1,0,3,0,1,0,2,0,1,0,30,1,3,18,3,0,15,1,47,18,3,7,17,3,0,17,1,15,14,2,0,24,1,15,16,3,0,11,1,0,13,13,10,42,5,71,51,0,10,100,76,12,I don't feel influenced at all.,Whether negativity in the feedback influenced cofidence in my answers. That's a guess.,None.,negative
2025-12-11 04:58:57,2025-12-11 05:12:56,838,2025-12-11 05:12:57,R_2S9qO5Aj88gbK11,665f1d07718fd2f868db3aa9,4,47,2,1,4,7,1,0.2,0.3,9.6,0.7,66,43,2,0,100,2,0,1,0,2,15,3,0,1,0,3,2,3,75,2,4,3,0,10,1,5,3,3,0,2,1,0,1,3,0,0,1,0,0,2,0,0,2,2,3,3,0,0,3,0,2,2,0,0,2,10,63,1,0,50,0,2,100,79,0,The blunt and rude answers made me less interested in philosophy.,How external influences impact an individual's desire to learn.,N/A,negative
2025-12-11 04:54:51,2025-12-11 05:13:14,1102,2025-12-11 05:13:15,R_72DC7OMwYXtDQgm,67483c4a42c554c0c9788fdb,4,49,2,1,5,4,39,0.9,0.8,65.9,45.8,89,56,3,64,100,3,74,1,70,1,74,1,26,1,87,3,78,1,48,1,46,1,92,90,1,85,48,1,37,28,1,50,49,1,51,54,1,26,28,1,49,43,1,37,30,3,39,35,1,45,43,2,39,32,31,60,83,44,0,52,0,0,100,97,18,Not at all,Not sure,Maybe not make it that many questions. We get the point of the nasty AI after a few and it doesn't change our answers.,negative
2025-12-11 05:02:28,2025-12-11 05:14:01,693,2025-12-11 05:14:02,R_2mfy0YkF83zd3kx,6735a8f53f67c0bb18d50d43,4,37,2,1,4,2,83,0.6,0.3,57.4,76.7,7,35,2,33,100,3,64,3,65,3,43,1,52,2,62,1,56,1,56,1,73,1,70,60,2,81,93,2,61,73,3,68,84,1,76,75,1,89,89,2,59,72,3,83,85,1,82,91,2,78,82,3,90,0,83,60,84,63,94,56,81,88,99,85,90,no,philosophy,no,negative
2025-12-11 04:54:07,2025-12-11 05:14:02,1194,2025-12-11 05:14:02,R_84RLtB86xcqNkXv,6713e271fadb42cb7e9bc787,4,21,2,1,4,2,51,0.7,0.5,54,43,27,29,4,33,100,3,94,1,45,1,60,3,29,1,54,1,54,1,64,2,45,1,62,50,1,38,69,3,45,46,1,43,51,3,63,50,3,36,34,1,51,53,3,34,52,1,51,51,3,18,70,1,51,27,33,40,28,28,13,54,0,0,86,90,53,no,perception,,negative
2025-12-11 04:52:26,2025-12-11 05:14:22,1315,2025-12-11 05:14:23,R_8QQo5OGulelgmxm,6734d4ae724ba0d999df6332,4,26,2,2,4,6,60,0.4,0.4,46.9,56.6,28,53,2,46,100,2,55,3,43,2,59,2,49,1,37,1,49,1,49,2,47,1,35,10,2,66,50,3,48,75,1,70,77,3,54,47,3,47,75,1,56,58,1,55,70,1,46,48,3,69,50,2,55,0,52,10,13,21,7,49,0,0,94,96,79,it has not,the AI and also how people would respond after having harsh feedbacks when wrong,no i do not,negative
2025-12-11 04:52:08,2025-12-11 05:14:52,1364,2025-12-11 05:14:53,R_2Oi5HYGtmYbCHsm,6516ceObc7623d1f5dec9ebd,4,60,2,1,2,2,67,0.6,0.6,12,1.2,5,19,2,5,100,3,12,1,15,2,12,1,3,1,20,3,13,1,6,2,9,1,25,0,1,0,55,3,0,82,1,0,61,3,12,74,1,0,60,2,0,57,1,0,72,1,0,51,1,0,85,3,0,0,68,0,4,0,6,52,0,0,100,100,74,It made me feel stupid and as if I should have known the answers.,People who have a certain knowledge of the questions I have no idea about,I enjoyed taking part in this study and just wish I knew more of the answers..They seemed more common sense than over analysing them which I obviously did otherwise I would have got more correct.,negative
2025-12-11 05:02:08,2025-12-11 05:15:07,779,2025-12-11 05:15:08,R_2et2SOYM3Na2CfD,66d9ae90d82d51164888e60b,4,20,2,3,3,1,46,0.5,0.6,10,29.5,64,42,4,0,100,3,0,1,0,2,100,1,0,3,0,3,0,1,0,2,0,1,0,20,1,16,32,2,2,71,1,0,11,3,15,59,1,18,38,1,88,59,1,68,56,1,16,30,3,27,73,2,45,0,26,10,0,0,0,51,0,0,100,100,0,It has lowered my mood and made me not interested in the subject,The effect of a negative feedback style on remembering information,no,negative
2025-12-11 04:54:41,2025-12-11 05:15:17,1235,2025-12-11 05:15:17,R_2DUjOGNtnpMzuWD,6773d6d84f06b14a316648aa,4,35,1,1,3,2,88,0.7,0.8,55.7,71.9,67,57,3,91,100,2,10,1,40,1,100,1,72,1,36,3,40,3,60,1,9,1,99,60,1,62,87,1,59,95,1,97,96,1,71,97,1,54,77,2,96,88,1,77,86,1,85,94,1,34,73,3,84,0,91,60,63,58,72,52,25,6,100,97,81,It has definitely made me question how much I know about certain topics.,How people respond to criticism.,,negative
2025-12-11 05:03:51,2025-12-11 05:17:24,812,2025-12-11 05:17:25,R_2d6zrsDWUZ8d7Jn,5faa82ad9b95183b3fc6b8a3,4,52,2,1,3,2,39,0.3,0.3,11.4,12,76,49,2,24,100,1,10,3,7,1,10,1,7,2,14,3,8,2,22,2,10,1,2,20,3,12,28,1,12,50,1,10,51,3,17,23,3,5,39,3,14,34,2,8,37,1,12,49,3,6,48,2,24,38,34,20,48,19,27,49,43,11,84,53,15,no influence,how we react to ai feedback and our attitude towards it.,no,negative
2025-12-11 05:04:10,2025-12-11 05:17:27,796,2025-12-11 05:17:28,R_8lY7mTXlDJOnBy5,657b0ac045910f9a8ebeb0d4,4,25,2,1,4,1,0,0.4,0.4,0,0,51,34,4,0,100,3,0,3,0,1,0,1,0,2,0,3,0,3,0,1,0,3,0,10,3,0,0,1,0,0,1,0,0,3,0,0,2,0,0,2,0,0,1,0,0,1,0,0,3,0,0,3,0,0,0,10,0,0,0,51,0,0,100,100,0,made me feel stupid about the subject and not motivated me to do better,whether negative AI feedback would make you more or less happy or likely to want to continue further leaning,n/a,negative
2025-12-11 05:05:16,2025-12-11 05:17:41,744,2025-12-11 05:17:42,R_8hbP4nn2s7Ri5Ud,6768434c73d3cbf6add74da9,4,30,2,1,3,2,8,0.4,0.4,35.1,6,15,50,2,21,100,2,10,1,18,2,98,2,77,1,77,1,14,1,12,3,10,2,14,30,3,12,9,2,2,6,2,8,7,1,2,5,1,14,8,1,5,7,3,6,6,3,2,3,1,4,20,3,5,8,5,10,0,13,0,52,0,0,100,100,0,"I didn't want to engage with it anymore, it made me feel stupid",How AI demeanour effects how we learn from them or take them in,No,negative
2025-12-11 05:03:47,2025-12-11 05:18:02,854,2025-12-11 05:18:02,R_6Q3If2WuONP4CPL,66d4a5fa5c2cf51d86349513,4,52,1,1,3,2,58,0.5,0.6,16.1,79.1,30,28,2,20,100,3,7,2,48,3,8,1,3,3,8,1,4,1,10,2,3,1,50,20,1,100,48,3,100,57,1,100,70,3,49,49,1,100,32,1,46,66,3,100,66,1,100,70,1,48,66,3,48,56,53,70,30,24,81,50,0,0,100,77,29,It informed me of things when I was incorrect and informed  me of when I was correct.,Effectiveness of AI attitude during feedback.,,negative
